"age","two_year_recid","c_charge_degree","sex","priors_count","length_of_stay","race","unrelated_column_one","unrelated_column_two"
21,"1","M","Male",1,5,0,0,0
54,"1","F","Female",0,2,1,0,1
51,"1","M","Male",0,30,1,1,0
27,"0","M","Male",0,1,1,1,0
32,"0","F","Female",6,0,0,1,0
28,"0","M","Male",2,1,0,0,1
31,"1","M","Male",9,108,1,0,0
22,"1","F","Male",1,28,1,0,1
30,"0","F","Male",0,1,1,0,1
30,"0","F","Female",0,0,0,1,1
30,"1","F","Male",3,1,1,0,0
30,"0","F","Male",2,2,1,0,1
26,"1","F","Male",12,2,1,0,0
27,"1","F","Male",4,54,1,1,0
23,"1","F","Male",3,43,1,0,1
22,"0","F","Male",0,0,1,1,0
24,"1","F","Male",1,4,0,1,0
49,"0","F","Male",2,0,0,0,0
34,"0","F","Male",0,1,0,1,0
33,"1","F","Male",8,116,0,1,0
49,"0","F","Male",1,0,0,1,1
26,"0","F","Male",1,1,0,1,1
26,"1","F","Female",3,0,0,0,0
30,"0","F","Male",0,1,0,0,1
34,"0","F","Male",6,37,0,1,1
37,"0","F","Male",22,0,1,1,0
35,"0","F","Male",0,0,1,1,1
32,"1","M","Male",2,17,1,0,1
23,"1","M","Male",0,1,0,0,0
36,"0","F","Male",2,0,0,1,0
30,"1","F","Male",22,2,0,1,0
36,"0","F","Female",0,1,1,0,0
46,"0","F","Male",1,0,0,1,0
32,"1","F","Female",3,0,1,1,0
57,"0","M","Male",27,11,1,0,0
32,"1","F","Male",9,1,0,0,0
27,"1","M","Male",5,29,1,1,1
31,"0","F","Female",0,5,0,0,0
30,"0","F","Male",0,0,0,0,1
25,"1","F","Male",1,1,0,1,1
43,"0","F","Male",2,-1,0,1,0
60,"1","M","Female",0,1,0,1,0
31,"0","F","Female",0,38,0,0,0
24,"1","F","Male",0,7,1,0,0
20,"1","F","Male",1,140,1,0,1
48,"1","F","Male",7,68,1,0,1
30,"0","M","Male",8,2,0,0,1
22,"1","F","Male",0,1,1,1,1
28,"0","F","Female",5,0,1,0,0
51,"0","F","Male",3,207,1,1,0
23,"1","F","Female",3,5,1,1,1
44,"0","M","Male",4,1,1,1,0
50,"0","M","Male",2,11,0,0,0
30,"0","M","Male",0,0,1,0,1
40,"0","M","Male",1,110,0,0,1
38,"0","M","Male",4,0,1,1,1
55,"0","F","Male",11,1,1,0,0
34,"0","F","Male",2,2,1,1,0
38,"0","F","Male",0,1,1,0,0
29,"0","F","Male",1,0,1,1,0
22,"0","F","Male",0,-1,1,1,1
29,"1","F","Male",7,2,1,0,1
23,"1","F","Male",2,1,1,0,1
51,"0","F","Male",3,1,0,0,0
29,"1","M","Female",1,4,0,0,1
38,"1","M","Male",1,25,0,0,1
25,"0","M","Female",0,1,1,1,1
22,"0","F","Male",0,0,1,1,0
23,"1","F","Male",1,19,1,1,1
40,"1","F","Male",7,4,0,1,0
31,"0","M","Male",6,10,0,0,1
30,"0","F","Male",0,0,1,1,0
20,"0","F","Male",1,2,1,1,0
21,"1","F","Male",1,1,1,1,0
23,"1","M","Male",3,1,1,1,1
36,"0","F","Male",6,1,0,0,0
37,"0","F","Female",7,1,1,1,0
25,"0","F","Female",0,0,0,0,0
23,"1","F","Male",2,2,1,1,0
21,"0","M","Female",1,0,0,0,0
39,"0","F","Male",1,0,0,0,0
30,"1","M","Male",10,5,1,0,1
58,"0","M","Female",1,1,0,1,0
33,"1","F","Male",4,0,1,0,1
29,"0","F","Male",0,0,1,1,1
47,"0","F","Male",0,1,1,0,1
34,"0","M","Male",0,0,1,0,0
27,"1","F","Male",5,28,1,0,1
30,"1","F","Female",6,0,1,0,0
36,"0","F","Male",6,0,0,1,0
21,"0","F","Male",0,3,1,1,1
20,"1","F","Male",0,0,1,0,0
44,"0","M","Male",1,3,1,1,1
22,"0","M","Male",1,0,0,0,0
47,"0","F","Male",2,1,0,0,1
31,"0","F","Female",15,135,1,0,0
54,"0","M","Male",0,4,1,0,1
32,"1","M","Male",2,0,0,1,0
30,"1","F","Female",5,7,0,1,0
24,"0","F","Male",5,1,1,0,1
24,"0","M","Female",0,0,1,1,0
51,"1","F","Female",1,0,0,1,0
22,"1","F","Male",1,2,1,1,1
24,"0","M","Male",0,4,1,0,0
26,"0","F","Male",0,17,0,0,1
23,"1","F","Female",0,1,0,1,1
24,"1","F","Male",4,0,1,0,0
21,"1","F","Male",7,127,0,1,1
34,"0","M","Male",0,1,0,1,1
25,"1","F","Male",1,5,1,1,0
36,"0","M","Male",5,0,0,1,0
31,"0","F","Male",0,0,1,1,1
22,"1","M","Male",0,0,1,1,1
27,"0","M","Male",0,0,0,1,1
31,"0","F","Male",0,0,1,1,0
28,"0","M","Female",0,0,0,0,0
59,"1","F","Male",8,15,1,0,0
23,"1","F","Male",4,0,1,0,1
19,"1","M","Female",0,1,1,1,0
29,"0","M","Male",1,1,1,1,0
50,"0","F","Female",0,28,0,0,1
24,"1","F","Male",0,182,1,0,1
40,"0","F","Male",23,55,1,0,1
29,"1","F","Male",7,30,1,1,1
22,"1","F","Male",9,24,1,1,1
33,"1","F","Female",2,43,0,1,1
19,"1","F","Male",1,1,1,1,1
55,"0","M","Male",0,1,0,1,0
37,"1","M","Male",1,1,1,1,1
21,"1","F","Male",2,2,0,0,0
25,"1","M","Male",2,20,0,1,0
21,"1","F","Male",2,0,1,1,1
53,"1","F","Male",13,9,1,0,0
37,"1","F","Male",22,1,1,0,0
55,"1","M","Male",8,3,1,0,1
28,"0","M","Male",0,3,0,0,0
27,"0","F","Female",0,44,1,0,0
49,"1","M","Female",3,1,0,0,1
31,"1","M","Male",0,-1,1,0,0
35,"0","M","Female",0,1,1,0,1
25,"1","F","Female",1,0,1,1,1
44,"0","M","Male",8,0,1,0,0
27,"0","M","Female",0,5,0,0,1
26,"1","F","Male",5,20,0,0,0
20,"1","F","Male",1,71,0,1,1
33,"1","F","Male",2,-1,1,0,0
65,"1","M","Male",1,4,0,1,0
40,"0","F","Female",4,6,0,0,1
37,"0","F","Male",0,1,0,1,1
29,"0","F","Male",12,1,1,0,0
60,"0","M","Male",1,1,0,0,1
20,"0","F","Female",0,0,1,1,0
31,"0","M","Male",3,1,0,1,1
21,"1","F","Male",1,15,1,1,1
60,"0","M","Female",1,1,0,1,1
30,"0","M","Male",1,3,0,1,1
45,"0","M","Male",4,1,0,1,0
31,"1","F","Male",2,4,0,0,0
29,"0","F","Female",1,0,0,1,0
31,"1","F","Male",12,1,1,0,0
22,"1","F","Male",0,0,1,1,0
27,"1","F","Male",8,1,1,0,1
61,"1","F","Female",4,0,1,0,0
29,"0","M","Male",0,0,1,1,0
51,"0","F","Male",0,1,0,1,0
20,"1","F","Male",1,12,0,0,0
29,"1","F","Male",9,7,0,0,0
24,"0","F","Male",0,2,0,0,1
33,"0","M","Male",0,10,0,1,1
45,"0","F","Male",0,1,0,1,1
38,"1","F","Male",3,7,0,0,1
25,"0","F","Male",2,1,1,1,1
53,"0","M","Male",3,3,0,1,1
19,"1","M","Male",0,1,0,1,1
70,"0","M","Male",1,12,0,0,0
25,"0","F","Male",1,0,1,1,0
24,"1","M","Male",1,21,1,1,1
34,"0","M","Male",1,1,1,1,0
30,"0","F","Male",0,1,0,0,1
59,"1","M","Male",1,0,0,0,0
29,"0","F","Male",1,1,0,1,1
21,"1","F","Male",0,0,0,0,0
60,"1","F","Female",1,7,1,0,0
49,"0","F","Male",0,-1,0,0,1
21,"0","F","Female",2,31,1,1,0
25,"0","F","Female",0,0,0,0,0
20,"1","F","Male",1,2,0,1,0
56,"0","M","Female",0,9,1,0,1
30,"1","F","Male",3,12,1,1,0
33,"0","F","Male",3,0,1,0,0
29,"1","M","Male",2,1,1,0,0
32,"0","F","Male",11,241,0,1,1
30,"0","F","Male",4,182,0,1,1
23,"0","F","Male",2,35,0,1,0
27,"0","M","Female",2,1,1,1,1
25,"1","F","Male",2,0,0,1,0
28,"0","F","Male",20,81,0,1,1
23,"0","F","Male",0,1,1,1,1
47,"0","M","Male",1,2,0,1,1
56,"1","M","Male",0,0,0,0,1
39,"0","M","Female",0,0,0,0,0
40,"0","F","Male",0,1,0,0,0
59,"0","F","Male",1,2,0,0,0
21,"1","F","Male",3,0,1,1,0
22,"1","F","Female",0,5,1,1,0
61,"0","M","Female",0,1,0,1,1
19,"1","F","Male",1,1,1,1,1
33,"1","F","Male",28,1,1,1,1
29,"0","M","Male",3,6,0,0,0
22,"0","F","Female",0,2,0,1,0
38,"1","F","Female",0,40,0,1,1
24,"1","F","Male",0,17,0,0,1
42,"1","F","Male",0,34,1,1,0
21,"0","F","Female",0,0,0,0,0
29,"1","F","Male",9,0,1,1,1
32,"1","F","Male",4,1,1,1,1
24,"0","F","Male",3,128,1,1,0
47,"1","M","Male",1,0,0,1,0
31,"0","F","Male",0,1,1,1,1
24,"0","F","Male",2,-1,0,0,1
27,"1","F","Male",0,0,0,0,1
36,"0","M","Male",0,91,0,0,0
34,"1","F","Male",20,70,0,0,1
29,"1","M","Male",8,23,1,1,1
24,"1","F","Male",2,1,1,1,1
24,"1","M","Male",9,3,1,1,1
26,"1","F","Female",1,1,1,0,0
41,"0","M","Male",3,1,1,1,1
29,"1","F","Male",18,1,1,0,0
28,"1","F","Male",13,-1,1,0,0
21,"0","F","Male",0,0,0,1,0
30,"1","M","Male",3,0,0,1,0
25,"1","F","Male",5,0,0,0,1
44,"1","M","Male",2,4,0,0,1
55,"1","M","Male",0,1,0,0,1
30,"0","M","Male",4,0,0,0,0
26,"1","F","Male",9,2,1,0,0
61,"0","F","Male",0,3,0,1,1
53,"0","M","Male",1,0,0,1,0
46,"1","M","Male",2,9,0,0,0
39,"0","F","Male",0,0,0,0,1
24,"0","F","Male",0,1,0,0,1
42,"0","F","Male",0,1,1,0,1
26,"1","F","Male",5,293,1,0,0
24,"0","F","Female",6,5,0,0,1
23,"1","F","Male",0,36,0,0,1
24,"1","F","Male",1,1,1,1,0
36,"0","F","Male",5,53,0,1,0
21,"1","F","Male",3,0,1,0,0
51,"1","M","Male",3,-1,1,1,1
49,"0","F","Male",1,162,0,1,1
48,"1","F","Male",3,231,1,0,1
23,"0","F","Male",0,2,0,0,1
30,"0","F","Female",0,0,1,0,0
31,"0","F","Male",0,1,1,0,1
24,"1","F","Male",7,143,1,1,1
32,"0","F","Female",0,0,1,0,1
33,"1","F","Female",3,1,0,0,1
57,"0","M","Male",0,1,0,1,1
45,"0","F","Male",3,358,0,1,0
27,"1","F","Male",3,9,0,1,0
49,"0","F","Male",2,11,0,1,1
27,"0","M","Male",0,1,0,1,0
23,"0","F","Male",0,0,0,1,0
31,"0","F","Male",7,6,1,0,0
22,"1","F","Male",1,45,1,1,1
31,"1","F","Male",2,1,1,0,0
23,"1","F","Male",7,135,1,0,1
29,"1","F","Male",9,4,1,1,1
53,"1","F","Male",10,0,1,0,0
52,"0","M","Female",0,0,0,1,1
20,"1","M","Male",1,0,1,1,1
24,"1","F","Male",1,6,0,1,1
45,"0","M","Male",0,1,0,0,0
26,"0","F","Male",1,11,1,0,0
21,"1","F","Male",0,1,1,0,0
32,"0","F","Male",0,2,1,0,1
26,"1","F","Male",0,1,0,1,1
24,"1","F","Female",1,57,1,1,0
27,"1","M","Male",8,3,0,0,0
36,"1","F","Male",13,-1,1,1,1
35,"1","F","Male",7,1,1,0,0
24,"1","M","Male",1,-1,1,0,1
22,"0","M","Male",1,5,1,1,0
33,"1","M","Male",19,1,1,1,1
22,"0","F","Female",0,1,0,1,0
53,"0","F","Male",0,0,1,0,0
27,"1","F","Male",5,1,1,0,1
61,"0","M","Male",0,3,0,0,1
20,"0","F","Male",1,2,1,0,0
47,"1","M","Male",0,0,0,1,0
34,"1","F","Male",7,54,1,1,0
49,"0","F","Male",25,6,1,1,1
29,"0","F","Male",4,0,0,1,1
21,"0","F","Male",0,7,0,0,0
28,"1","F","Female",4,1,1,0,0
19,"1","F","Male",2,32,0,1,1
50,"1","M","Female",5,6,0,1,0
23,"1","F","Male",1,0,1,0,1
26,"1","F","Male",9,2,1,0,1
58,"0","M","Male",1,0,0,0,1
28,"0","M","Male",1,1,0,1,1
24,"1","F","Male",1,1,1,0,1
32,"1","M","Female",0,0,0,1,0
25,"0","F","Male",0,0,0,0,0
33,"1","F","Male",3,-1,1,0,0
49,"1","F","Male",7,6,0,0,1
27,"1","M","Female",1,0,1,0,0
24,"0","F","Female",0,1,0,1,0
44,"1","F","Male",10,1,1,0,1
30,"0","M","Male",1,1,1,0,0
30,"1","F","Male",10,7,0,1,1
28,"0","F","Female",0,191,0,1,1
33,"1","F","Male",0,35,1,0,0
29,"1","F","Male",7,2,1,0,0
30,"1","F","Male",5,2,0,0,1
20,"1","F","Male",1,0,1,1,1
27,"0","F","Male",6,18,1,1,1
24,"1","F","Female",2,241,1,0,0
32,"0","F","Male",3,190,0,0,1
32,"0","F","Male",10,5,0,1,1
59,"0","F","Male",0,1,0,1,1
28,"0","F","Male",0,2,0,1,0
51,"0","F","Male",1,1,1,0,0
22,"0","M","Female",0,3,1,1,1
31,"1","M","Male",19,1,1,0,0
26,"0","F","Male",1,2,0,1,1
21,"0","F","Male",1,0,0,0,1
35,"0","F","Female",3,2,1,0,1
28,"1","M","Male",15,0,1,1,1
37,"0","F","Female",5,0,0,0,0
35,"1","F","Male",3,42,0,1,1
53,"0","F","Female",1,1,0,1,0
56,"0","F","Male",3,12,1,0,0
36,"0","M","Male",0,1,0,0,0
40,"0","M","Male",0,4,0,1,1
23,"0","M","Male",0,1,1,1,1
24,"0","M","Male",0,0,0,1,0
34,"0","M","Male",1,1,0,0,0
26,"0","F","Male",1,0,1,0,0
37,"0","M","Male",2,1,0,1,0
25,"1","M","Male",3,14,0,0,0
47,"0","M","Male",12,0,1,1,1
22,"0","F","Female",2,0,0,1,0
23,"1","F","Male",6,0,0,0,1
21,"0","F","Male",2,1,0,1,0
39,"0","F","Male",7,0,1,0,1
29,"1","F","Male",12,1,1,0,0
34,"1","F","Female",0,37,0,0,0
29,"1","M","Male",15,0,1,1,1
24,"0","F","Female",2,0,1,1,1
24,"0","F","Male",1,33,1,0,1
27,"0","M","Male",0,0,0,0,1
21,"1","M","Male",0,29,1,1,1
61,"0","M","Male",0,0,0,1,1
44,"1","F","Female",2,2,0,1,0
31,"1","F","Male",3,17,1,1,1
25,"0","F","Male",0,1,1,1,0
24,"0","M","Male",7,1,1,0,0
43,"0","M","Female",18,5,1,0,0
43,"0","F","Male",23,102,1,0,0
30,"0","M","Female",0,0,0,1,0
23,"1","F","Male",1,1,1,1,0
30,"0","M","Male",0,0,0,1,1
46,"0","F","Male",0,0,0,1,0
32,"1","F","Male",6,3,0,1,0
22,"1","M","Male",0,0,1,0,1
21,"0","F","Female",2,79,1,0,0
32,"0","M","Male",19,1,1,0,1
65,"0","M","Female",2,9,0,0,1
42,"1","F","Female",8,2,1,1,1
37,"1","F","Male",5,1,0,1,0
50,"1","M","Male",0,0,0,1,1
21,"1","F","Male",2,18,1,1,1
27,"1","F","Male",7,10,1,1,1
52,"0","M","Male",0,2,0,0,1
41,"1","F","Male",3,66,1,1,0
30,"1","M","Male",1,0,1,1,0
47,"0","M","Female",0,0,0,1,0
36,"1","F","Male",3,47,1,1,1
39,"0","F","Male",1,0,1,1,0
27,"0","M","Male",0,2,1,0,0
24,"0","M","Male",1,2,1,1,1
24,"1","F","Male",1,75,1,1,0
58,"0","M","Male",5,3,0,0,1
29,"1","F","Female",7,1,0,1,1
39,"1","F","Female",4,0,0,0,1
23,"1","F","Male",3,0,1,0,1
40,"0","F","Male",3,1,0,1,0
29,"1","M","Male",1,0,1,0,0
24,"0","F","Male",1,0,1,1,1
20,"1","F","Male",0,0,0,1,0
51,"0","F","Male",0,1,0,1,1
26,"0","F","Male",2,35,1,0,1
21,"0","M","Female",0,0,0,0,1
30,"0","F","Male",0,0,1,0,1
26,"0","F","Female",1,0,0,0,1
38,"1","M","Male",4,1,0,0,0
39,"0","F","Male",6,5,0,1,1
22,"1","F","Male",1,5,1,0,0
56,"0","M","Male",0,1,1,0,0
51,"1","M","Male",6,5,0,0,0
32,"0","F","Male",4,3,1,1,0
49,"1","F","Male",1,1,0,1,1
40,"1","F","Male",5,30,1,1,0
24,"0","F","Male",0,6,0,0,0
42,"0","M","Male",8,1,1,0,0
36,"1","F","Male",19,3,1,0,1
40,"1","F","Male",4,33,0,1,1
35,"1","M","Male",8,0,1,0,0
33,"1","M","Female",1,0,0,0,0
32,"0","F","Male",0,-1,0,0,1
20,"1","F","Male",0,8,0,0,0
32,"0","M","Male",0,-1,0,1,0
35,"0","F","Male",0,40,0,0,0
21,"0","F","Male",0,1,0,1,1
21,"1","F","Male",1,5,0,0,1
23,"1","M","Male",0,1,1,1,1
44,"1","F","Male",6,194,0,0,1
26,"0","F","Male",0,0,0,1,0
37,"1","M","Male",1,9,0,0,1
29,"1","F","Male",10,1,1,0,1
20,"0","M","Male",0,1,0,1,1
23,"0","F","Female",1,1,1,1,1
61,"1","F","Male",13,3,1,0,0
34,"1","F","Male",14,2,1,0,1
34,"0","M","Male",0,0,0,0,1
19,"1","F","Male",0,0,1,0,1
47,"0","F","Male",20,-1,1,1,0
23,"1","F","Male",0,0,0,1,1
38,"0","M","Male",0,1,0,0,0
37,"0","F","Male",3,1,0,1,1
30,"0","F","Male",4,0,1,0,1
61,"0","M","Female",1,0,0,1,1
21,"0","F","Male",1,-1,0,1,1
61,"0","M","Female",0,-1,0,1,0
26,"0","F","Male",5,6,0,0,1
23,"1","F","Male",3,2,1,0,0
26,"0","F","Female",5,0,1,0,0
28,"1","F","Male",5,36,0,0,1
28,"0","F","Male",1,3,0,1,1
21,"1","F","Male",0,34,1,1,0
59,"0","M","Male",30,0,1,1,0
37,"0","M","Male",5,0,1,1,0
26,"1","F","Male",10,7,0,0,0
40,"1","M","Female",0,0,0,0,0
34,"0","F","Male",1,126,0,1,1
24,"1","F","Male",3,44,1,1,0
36,"1","M","Male",11,4,0,1,0
30,"1","F","Male",6,2,1,0,1
23,"0","F","Male",1,120,1,0,1
32,"0","F","Female",4,-1,1,0,1
30,"1","F","Female",4,6,0,1,1
33,"0","F","Male",3,3,1,0,0
46,"0","F","Male",1,3,0,0,0
39,"1","F","Female",0,0,0,1,0
51,"0","F","Male",0,177,1,0,1
25,"1","F","Male",4,164,1,1,0
31,"1","F","Female",1,0,0,1,1
37,"0","F","Male",5,1,1,0,0
56,"0","F","Male",2,5,0,0,1
40,"1","M","Female",3,0,1,1,0
26,"0","F","Male",0,0,1,0,1
25,"0","M","Female",0,0,0,1,0
31,"0","M","Female",3,10,0,0,1
29,"1","F","Male",3,0,1,1,0
22,"1","F","Male",0,0,0,0,1
26,"1","F","Male",1,43,1,0,1
35,"0","F","Male",1,9,1,1,0
31,"1","F","Male",0,-1,1,0,0
48,"0","F","Male",1,7,0,1,1
22,"0","F","Female",0,0,0,0,1
31,"1","F","Female",8,26,1,0,1
53,"1","F","Male",2,3,1,0,1
32,"1","F","Male",5,1,0,1,1
26,"0","F","Female",2,10,0,0,0
24,"1","M","Male",0,1,1,0,1
34,"0","F","Female",6,0,1,0,0
26,"0","M","Male",0,1,1,0,0
29,"0","M","Male",0,0,0,1,1
27,"1","F","Male",9,1,0,1,0
33,"0","F","Female",0,2,1,0,1
29,"1","F","Female",15,34,0,0,1
24,"1","F","Male",8,1,1,0,1
60,"0","F","Male",18,11,1,0,1
46,"1","F","Male",2,7,0,1,0
27,"1","F","Male",4,1,1,1,0
37,"0","M","Male",2,1,0,0,1
27,"1","F","Male",0,0,0,0,0
28,"1","F","Male",19,0,1,1,0
49,"1","F","Male",11,34,1,1,1
47,"1","M","Female",29,46,0,0,0
30,"0","F","Male",2,0,0,1,1
44,"0","F","Female",0,0,0,1,0
29,"1","F","Male",14,1,1,0,0
23,"0","F","Female",1,4,1,1,1
21,"1","F","Male",1,1,1,1,0
22,"0","F","Male",0,0,0,0,0
30,"0","F","Male",0,0,0,1,1
26,"1","F","Male",1,1,0,1,0
27,"1","F","Female",10,0,1,1,0
38,"1","M","Male",0,1,0,0,1
47,"1","M","Male",1,-1,0,0,0
44,"0","M","Male",1,0,0,0,0
32,"1","F","Male",2,18,1,0,1
40,"0","F","Male",0,0,0,1,0
25,"1","M","Male",0,-1,1,0,1
44,"0","F","Male",1,10,0,0,0
72,"0","F","Male",5,1,1,0,1
52,"0","F","Male",3,0,0,1,1
33,"0","F","Male",0,0,0,1,0
28,"0","F","Male",5,51,1,1,0
21,"1","F","Male",1,0,0,1,0
37,"0","F","Male",0,13,1,1,0
31,"0","F","Female",0,2,1,0,1
22,"1","F","Male",0,28,0,1,1
37,"0","M","Male",0,0,1,1,0
51,"0","M","Female",2,-1,1,0,0
33,"1","F","Male",14,1,1,0,0
43,"0","M","Male",3,0,0,0,0
30,"0","M","Female",0,3,0,1,0
24,"1","F","Male",4,3,1,0,1
27,"0","M","Male",0,0,1,0,0
31,"1","F","Female",2,0,1,1,0
38,"0","M","Female",0,0,0,0,0
35,"1","F","Male",2,9,0,0,1
50,"0","F","Male",0,1,0,0,1
66,"1","F","Male",20,20,1,1,0
23,"0","M","Male",1,0,0,0,0
30,"1","F","Male",9,1,1,1,1
29,"1","M","Female",10,108,1,0,0
21,"1","F","Male",0,0,1,0,0
20,"1","F","Male",2,35,1,0,0
24,"1","F","Male",4,2,1,0,1
59,"0","F","Female",0,0,1,0,0
31,"0","M","Female",0,0,0,1,0
36,"1","F","Female",0,1,0,0,0
35,"0","M","Male",1,1,1,0,0
28,"0","M","Male",2,1,0,1,0
21,"1","F","Male",2,15,1,1,1
33,"1","M","Male",0,1,0,1,0
32,"0","M","Male",0,0,0,0,1
34,"0","F","Female",1,1,1,1,1
27,"0","F","Male",1,1,0,1,0
36,"0","F","Male",7,225,1,0,0
22,"0","M","Male",0,0,0,1,0
27,"1","F","Male",4,1,0,0,1
25,"0","F","Male",0,1,0,1,0
21,"1","F","Male",1,1,0,1,1
22,"1","M","Male",0,0,0,0,0
28,"1","F","Male",9,1,0,0,1
44,"0","F","Male",5,0,0,1,0
43,"1","F","Male",0,0,0,1,0
32,"1","F","Male",4,1,1,1,1
26,"1","F","Male",2,148,1,1,0
47,"0","F","Male",9,75,1,0,1
51,"0","F","Male",0,1,0,0,0
30,"0","F","Female",1,0,0,1,0
28,"1","F","Male",10,53,1,0,0
26,"1","M","Male",5,35,1,0,1
21,"1","M","Male",0,1,0,1,1
30,"0","F","Female",1,126,0,1,1
43,"1","M","Female",22,26,0,0,0
31,"0","M","Male",0,1,1,1,1
25,"0","F","Male",2,0,0,1,0
36,"1","F","Male",3,1,0,0,0
21,"0","F","Male",0,0,0,0,0
38,"0","F","Male",0,1,0,1,1
31,"0","F","Male",0,7,0,0,1
39,"1","M","Male",1,0,0,1,0
26,"0","M","Female",0,1,1,0,0
26,"0","M","Male",6,323,1,1,0
38,"0","M","Male",0,0,0,0,1
36,"0","F","Male",3,0,0,0,0
24,"1","F","Male",7,127,1,0,0
25,"1","F","Male",4,28,1,1,0
33,"1","F","Male",4,1,0,1,1
31,"1","F","Male",0,2,0,1,0
44,"0","M","Male",0,1,0,0,1
30,"1","M","Male",0,0,0,1,1
26,"1","F","Male",2,2,1,1,0
24,"0","M","Female",0,0,0,0,0
32,"1","M","Male",2,22,1,0,1
47,"0","F","Male",0,-1,0,1,0
33,"0","M","Male",0,0,0,1,0
51,"0","M","Male",0,1,0,1,1
24,"0","F","Male",2,31,1,1,0
26,"1","F","Male",8,29,1,0,1
51,"0","M","Male",0,1,0,1,0
32,"0","F","Male",1,27,1,1,1
25,"1","F","Male",5,0,1,0,1
24,"0","F","Male",1,12,0,0,0
31,"1","F","Male",3,1,0,0,1
43,"0","M","Male",3,1,1,1,1
61,"0","F","Male",0,0,0,0,0
25,"0","F","Male",2,1,1,1,0
42,"1","F","Female",1,0,1,1,1
26,"1","F","Male",4,1,0,0,0
36,"0","M","Male",2,0,1,1,1
41,"0","F","Male",0,0,1,0,1
54,"1","F","Male",2,29,0,0,1
28,"0","F","Male",2,37,1,1,1
29,"1","M","Male",8,1,1,0,0
24,"1","F","Male",4,19,1,1,0
50,"0","F","Male",0,10,0,0,1
24,"1","M","Male",10,63,1,1,1
33,"0","F","Male",8,1,1,0,1
27,"1","F","Male",13,0,1,1,1
39,"0","F","Male",0,5,0,1,1
41,"1","F","Male",2,55,1,0,0
38,"1","F","Male",7,14,1,0,1
31,"0","M","Male",6,0,1,0,0
23,"0","F","Male",1,0,1,0,0
23,"0","M","Female",6,34,0,1,1
35,"0","F","Male",9,2,1,1,0
29,"0","F","Female",6,1,0,1,0
45,"0","F","Male",4,1,1,1,1
22,"0","M","Female",0,1,0,0,1
26,"0","F","Male",0,45,1,0,0
25,"0","F","Male",2,0,1,0,1
27,"0","M","Male",0,2,0,1,0
22,"1","F","Male",5,10,1,1,0
39,"0","M","Male",2,47,1,1,0
38,"0","M","Female",0,9,1,1,0
32,"0","F","Female",7,2,1,0,0
43,"0","M","Male",0,0,0,1,1
43,"1","M","Male",0,5,0,0,1
34,"1","M","Male",0,2,1,1,1
26,"1","F","Male",1,22,1,1,0
25,"1","F","Male",14,531,0,1,0
37,"0","M","Male",0,1,0,1,0
42,"0","M","Male",0,4,1,0,0
27,"1","F","Male",6,1,1,0,0
34,"1","F","Male",0,182,1,0,1
21,"1","F","Male",0,-1,0,1,1
24,"1","F","Male",3,1,0,0,1
39,"0","F","Male",2,13,0,0,1
27,"0","M","Male",0,1,0,1,1
38,"0","M","Female",0,1,0,0,1
40,"0","F","Male",2,27,0,1,1
32,"1","F","Male",5,17,0,0,0
53,"0","F","Male",0,0,0,0,1
34,"0","M","Male",0,10,0,0,0
46,"0","F","Male",1,6,0,1,1
32,"1","F","Male",1,32,0,1,0
52,"0","F","Male",1,0,1,1,1
26,"0","M","Male",3,1,1,0,1
38,"1","M","Male",3,13,0,0,1
28,"0","F","Male",0,3,0,1,0
26,"1","F","Male",12,41,0,1,1
38,"0","M","Male",6,0,1,0,1
37,"1","F","Male",0,1,0,1,0
38,"1","F","Male",2,1,0,1,0
38,"0","F","Male",0,7,0,1,1
34,"0","F","Female",1,9,0,1,0
26,"0","M","Male",1,0,0,0,1
29,"1","F","Male",10,1,1,0,1
52,"0","M","Male",2,0,0,0,1
60,"1","F","Male",9,10,0,1,1
23,"1","M","Female",3,32,0,0,0
35,"0","F","Male",9,1,0,0,1
37,"0","F","Male",9,18,1,1,0
34,"1","F","Male",0,241,0,0,1
37,"0","F","Female",1,4,0,1,0
62,"0","F","Male",0,1,0,1,1
44,"0","F","Male",0,71,1,1,0
47,"0","F","Female",2,18,0,1,1
42,"0","F","Male",0,1,1,0,0
37,"0","M","Male",0,1,0,0,0
26,"1","F","Male",5,77,0,1,1
52,"1","F","Male",9,33,1,1,1
59,"0","F","Male",10,1,1,0,0
27,"1","F","Male",1,2,1,1,1
26,"0","F","Female",0,0,1,1,1
54,"0","F","Male",1,0,1,0,0
54,"0","F","Male",0,1,0,0,1
49,"0","F","Male",0,1,1,0,0
38,"1","F","Male",11,57,0,0,0
41,"0","F","Male",2,0,0,1,1
39,"0","F","Female",0,29,1,1,1
38,"0","F","Male",0,0,1,0,1
41,"0","F","Male",5,0,1,1,0
31,"1","M","Male",0,1,1,0,1
26,"1","M","Male",2,0,1,0,1
41,"1","F","Male",0,2,0,1,0
60,"0","F","Male",19,2,1,0,1
29,"1","F","Male",5,21,1,0,1
33,"0","M","Male",0,0,0,0,1
24,"0","M","Female",0,2,1,1,1
27,"0","F","Male",1,1,0,1,0
22,"0","F","Female",1,0,1,0,0
20,"1","F","Male",0,0,0,0,0
43,"0","F","Male",13,358,0,0,1
26,"0","F","Male",1,1,1,1,0
22,"0","F","Female",0,0,0,0,1
35,"1","F","Female",12,1,1,0,0
