age,two_year_recid,c_charge_degree,sex,priors_count,length_of_stay,race,unrelated_column_one,unrelated_column_two
27,0,M,Male,1,-1,0,0,1
35,1,M,Male,15,36,0,1,0
26,1,M,Female,0,7,0,0,1
19,0,F,Male,1,1,1,0,1
28,1,M,Male,0,2,0,1,1
28,0,F,Male,7,1,0,1,0
21,1,F,Male,2,2,1,1,0
54,0,M,Female,0,1,0,0,0
53,1,F,Male,14,-1,1,0,1
24,1,F,Male,2,2,0,0,1
50,0,M,Male,4,1,0,0,0
24,0,F,Male,0,40,1,1,0
64,0,F,Female,1,2,1,0,0
47,0,F,Male,18,1,1,1,1
27,1,F,Male,12,20,1,0,1
21,1,M,Male,0,2,1,1,0
28,1,F,Male,5,8,1,1,1
75,0,F,Male,8,0,0,0,1
31,1,M,Male,0,1,0,0,1
23,1,M,Male,5,33,1,0,1
21,0,M,Male,0,2,0,0,1
25,0,M,Male,1,2,0,1,0
42,1,M,Male,5,1,0,0,1
21,0,M,Male,1,2,1,0,0
21,1,F,Male,5,0,1,1,1
27,1,F,Male,5,1,1,0,0
46,0,M,Male,1,1,1,1,1
56,1,F,Male,12,1,1,0,0
30,1,F,Male,13,23,1,0,1
58,1,F,Male,10,165,1,0,1
26,0,F,Male,22,1,1,0,0
18,1,M,Male,1,3,1,1,0
26,1,F,Male,3,0,0,0,1
21,0,F,Male,0,1,1,0,1
54,0,M,Male,1,-1,1,0,1
50,0,F,Male,0,0,1,1,1
32,1,F,Male,1,1,1,0,0
20,1,F,Male,3,19,0,1,0
26,0,M,Male,0,1,0,1,0
20,1,F,Male,0,2,0,0,0
52,0,M,Male,5,-1,1,1,1
20,1,F,Male,3,-1,0,0,1
35,1,M,Male,0,1,0,1,1
20,0,M,Male,1,1,1,1,0
75,0,F,Female,2,1,0,1,1
39,0,M,Female,0,1,1,1,1
28,0,F,Male,9,70,1,0,1
58,0,M,Female,2,2,1,0,1
22,1,F,Male,3,1,1,0,0
29,0,M,Male,5,0,1,0,1
63,0,M,Male,0,2,0,0,0
23,0,F,Male,0,2,0,0,1
50,0,M,Male,1,0,1,0,1
20,0,M,Female,0,2,0,0,0
41,0,F,Female,0,1,1,1,1
33,0,F,Male,3,60,1,0,0
49,0,F,Male,8,1,1,0,1
21,0,F,Female,2,2,1,0,0
33,0,F,Male,1,1,0,1,1
26,0,F,Male,3,9,0,0,1
62,1,M,Male,2,2,1,0,0
40,0,F,Male,0,8,0,0,0
26,1,M,Male,4,-1,1,1,1
42,0,F,Female,5,1,1,0,0
18,1,F,Male,3,-1,1,0,1
34,1,M,Male,6,3,0,0,0
23,1,F,Male,0,1,1,0,1
22,0,M,Female,0,7,0,1,0
26,0,M,Male,0,3,1,1,1
39,0,F,Female,0,0,0,0,0
56,0,M,Male,1,1,0,1,0
28,1,M,Male,11,1,0,1,0
30,0,M,Male,1,2,0,1,0
21,0,F,Male,0,2,1,0,1
23,0,M,Male,0,1,1,0,1
32,0,M,Male,0,1,1,1,1
21,1,M,Male,5,3,1,0,1
64,0,F,Male,6,2,1,1,1
22,0,F,Female,0,2,1,1,0
60,0,M,Male,0,-2,0,1,1
30,0,M,Female,0,1,0,0,1
18,1,M,Male,0,2,1,0,0
22,1,F,Male,6,2,1,1,1
23,0,M,Male,0,1,1,1,1
30,0,M,Female,2,1,0,0,0
65,0,M,Female,0,2,0,1,0
23,0,F,Male,0,-1,0,0,0
19,1,F,Male,3,28,1,0,0
41,1,F,Male,1,1,0,0,1
27,0,F,Female,0,2,1,1,1
28,1,M,Male,8,1,1,0,0
27,0,M,Male,0,1,0,1,1
27,0,F,Female,12,0,0,1,0
55,0,M,Male,3,0,0,0,1
27,0,M,Male,2,3,1,0,1
18,1,F,Male,13,0,1,0,0
31,1,M,Female,3,17,1,1,1
56,1,F,Male,2,25,0,1,1
68,0,M,Male,3,1,0,1,1
29,0,M,Female,0,2,0,0,1
71,0,M,Female,0,1,0,1,0
25,1,F,Male,4,6,0,1,0
25,0,M,Male,3,25,1,0,1
27,1,F,Male,9,2,0,0,1
64,0,F,Male,6,-1,1,0,1
60,0,F,Female,12,46,0,1,0
50,0,F,Male,18,1,1,0,0
54,1,F,Male,11,48,1,0,1
25,0,M,Male,0,0,0,0,1
37,1,F,Male,0,1,1,0,1
54,1,F,Male,0,204,0,0,1
29,0,M,Female,5,3,1,1,0
21,1,F,Male,8,0,1,0,0
32,0,F,Male,0,1,1,1,1
38,0,M,Male,5,31,1,1,1
31,1,F,Male,9,0,1,1,1
28,0,M,Female,1,1,1,0,0
21,0,F,Male,0,1,1,0,1
55,0,F,Male,4,18,1,0,1
26,1,F,Male,6,13,1,0,1
34,0,M,Male,3,8,1,1,0
50,0,F,Male,5,1,1,1,1
36,0,M,Female,5,1,1,1,1
55,1,F,Male,0,2,1,0,1
46,0,F,Male,0,0,1,1,1
23,1,F,Male,8,6,0,0,0
66,0,F,Male,21,0,0,0,0
38,0,M,Male,0,2,1,0,1
68,0,F,Male,21,-1,1,1,1
25,1,F,Male,17,1,1,1,0
49,0,F,Male,3,29,1,1,1
18,0,F,Male,0,1,0,0,1
40,0,M,Male,0,7,0,0,0
46,1,M,Female,0,2,0,1,0
26,0,F,Male,1,10,0,1,0
30,1,M,Male,10,0,1,1,1
25,0,F,Male,6,307,1,1,0
46,0,M,Female,1,1,0,1,0
20,1,M,Female,1,2,1,0,0
30,1,F,Male,5,0,1,1,0
21,1,F,Male,11,1,0,0,1
37,0,F,Male,2,194,0,1,0
19,1,F,Male,6,22,1,1,0
45,1,F,Male,0,2,1,1,1
33,1,M,Female,3,1,0,1,1
20,0,F,Male,3,236,1,1,0
25,0,F,Male,0,2,1,0,1
24,0,F,Female,1,0,0,0,1
19,1,F,Male,11,0,1,0,0
24,0,F,Male,1,1,0,0,1
52,0,F,Male,5,48,1,1,1
49,0,F,Male,1,1,1,0,0
24,1,F,Male,6,6,1,0,1
21,1,M,Male,0,1,0,0,1
25,0,F,Female,1,2,1,0,1
41,0,M,Male,0,2,1,0,0
26,0,M,Male,0,1,1,0,1
46,0,M,Male,0,2,0,1,1
27,0,M,Male,0,2,1,1,1
24,0,M,Male,1,1,1,0,0
19,1,F,Male,7,212,1,1,0
25,1,M,Female,0,2,0,1,0
25,1,F,Female,0,0,0,0,0
33,0,M,Male,0,9,0,1,0
22,1,F,Male,3,229,0,1,1
49,0,F,Male,5,186,1,0,1
27,0,M,Female,1,2,0,0,0
32,0,F,Female,0,0,0,1,0
31,0,M,Female,0,1,0,1,1
25,1,M,Male,5,0,0,0,1
26,0,F,Male,2,6,1,1,0
21,0,F,Male,0,178,0,1,1
23,0,F,Male,1,1,1,0,0
26,0,F,Female,1,9,0,0,0
21,0,M,Male,1,2,0,0,0
35,0,F,Male,2,25,1,1,0
26,1,F,Male,6,0,1,1,1
50,1,F,Male,0,1,0,0,1
31,0,F,Male,5,6,1,1,0
46,0,M,Male,1,3,1,1,0
30,0,M,Female,0,0,0,1,1
21,1,F,Male,3,331,1,1,1
70,0,F,Female,4,0,1,1,1
26,1,M,Male,1,0,0,0,0
54,0,F,Male,1,211,1,0,1
31,0,M,Male,17,2,0,0,1
22,0,F,Male,1,11,1,0,0
41,1,F,Male,0,28,0,0,1
26,1,F,Male,8,10,1,1,1
59,0,M,Male,5,0,1,1,1
27,1,F,Male,9,-1,0,1,1
51,1,M,Male,0,8,0,0,0
26,1,F,Male,6,7,1,1,1
50,0,F,Male,11,-1,1,0,1
30,0,F,Female,1,12,0,1,0
34,0,M,Male,1,1,0,1,1
28,0,M,Male,0,1,0,0,0
22,0,M,Female,0,2,1,0,0
79,0,M,Female,3,8,0,0,1
64,1,M,Male,15,83,0,0,0
20,1,F,Male,0,17,1,1,0
22,0,F,Female,3,0,1,0,1
34,1,M,Male,0,22,0,0,1
28,1,M,Male,7,68,0,0,0
45,1,F,Female,0,1,1,0,1
25,0,M,Female,0,3,0,0,1
51,1,F,Female,10,10,1,0,1
48,0,F,Male,1,1,1,0,1
26,1,M,Male,2,1,0,0,1
25,1,M,Female,6,1,0,0,1
22,1,F,Male,0,36,1,1,0
22,1,M,Male,0,3,1,0,0
54,1,F,Male,10,1,1,0,1
25,1,F,Male,1,8,0,0,1
23,0,M,Male,0,2,0,0,0
23,0,F,Female,0,25,0,1,0
51,0,M,Male,2,4,1,0,0
59,0,F,Female,0,-1,1,1,1
22,0,F,Male,0,2,1,0,1
29,1,M,Female,3,3,1,1,1
21,1,M,Male,0,2,0,0,1
73,0,F,Male,13,5,0,1,1
23,0,F,Male,1,1,0,0,0
32,0,M,Female,0,30,0,0,0
29,1,M,Male,2,7,1,1,0
24,1,M,Male,2,26,0,0,0
31,0,F,Female,4,366,1,1,0
20,1,F,Male,5,43,1,0,0
38,0,M,Female,2,1,0,0,0
21,1,F,Male,4,0,1,1,0
19,1,M,Male,0,2,0,1,1
27,1,M,Male,0,38,1,1,1
58,0,M,Female,0,10,0,1,0
27,1,M,Male,0,0,1,0,1
40,1,M,Male,0,0,0,0,1
50,0,M,Female,1,2,0,0,1
42,0,M,Male,0,1,0,1,1
24,1,F,Male,5,1,1,1,1
54,1,F,Male,19,31,1,1,1
23,0,F,Male,0,30,1,0,1
21,0,F,Male,5,0,1,0,1
64,0,F,Male,0,0,0,1,1
39,0,M,Female,0,2,0,0,0
22,0,M,Male,0,2,1,0,0
25,0,M,Male,1,34,1,0,1
34,1,F,Male,2,29,1,0,1
40,0,F,Female,0,1,1,1,0
21,1,F,Male,2,32,1,0,1
32,0,F,Male,2,2,1,0,1
51,0,M,Male,0,0,1,1,0
29,0,M,Male,5,0,0,1,1
30,1,M,Female,0,1,0,0,0
25,0,F,Male,1,2,0,0,0
18,1,M,Male,0,2,0,0,0
68,0,F,Male,16,39,1,1,1
21,1,M,Male,1,1,1,0,0
62,1,F,Male,12,2,1,0,0
27,0,M,Male,0,3,0,1,1
48,0,F,Male,0,0,1,1,1
25,0,M,Male,0,2,1,1,1
22,1,M,Female,2,1,1,1,0
59,1,F,Male,0,0,0,1,1
60,0,F,Male,12,1,0,1,1
22,0,M,Male,0,2,0,0,0
29,0,M,Male,1,2,1,1,0
59,1,F,Male,5,-6,1,0,1
26,0,F,Male,0,0,1,1,1
26,1,F,Male,0,36,1,0,1
26,0,M,Female,0,1,0,0,1
32,1,F,Male,3,214,0,0,1
66,1,F,Male,3,107,1,0,1
67,0,M,Female,1,1,0,0,0
36,0,F,Female,0,1,0,0,0
18,1,M,Male,1,2,0,1,0
31,1,M,Female,5,45,0,0,1
35,0,F,Male,3,9,1,1,0
46,0,M,Female,2,1,1,1,0
19,1,F,Male,0,2,1,1,1
72,0,M,Male,3,1,0,1,0
17,1,M,Male,6,2,1,0,1
18,0,F,Male,1,1,0,0,0
21,0,F,Male,0,0,1,1,1
32,0,M,Male,0,1,1,0,1
67,1,F,Male,7,4,1,0,1
33,1,F,Male,11,54,1,1,1
57,1,F,Male,3,114,1,0,0
29,1,M,Female,2,0,0,1,1
61,0,M,Male,1,7,1,1,0
20,1,M,Male,1,2,1,1,0
48,0,F,Female,0,0,0,1,1
24,0,M,Female,1,1,0,0,0
33,1,M,Female,5,2,0,0,1
27,1,M,Male,12,1,0,0,1
19,0,M,Male,4,2,1,0,0
36,0,M,Female,1,1,0,0,0
40,1,F,Male,6,0,1,1,1
21,1,M,Male,4,1,1,1,1
29,0,F,Male,1,1,1,1,1
21,1,F,Male,4,2,1,0,0
25,0,F,Male,2,21,1,1,0
66,0,F,Male,5,19,0,0,1
62,1,F,Male,0,1,0,1,1
47,1,F,Male,17,50,0,1,1
43,1,M,Male,0,0,0,0,1
74,0,M,Male,0,-1,0,1,1
48,0,F,Male,1,2,0,1,0
23,1,F,Male,4,28,1,0,0
30,1,F,Male,0,6,1,0,0
52,1,M,Female,2,7,1,0,1
22,0,F,Male,2,1,1,1,0
23,0,F,Male,2,33,1,0,0
57,0,M,Male,4,1,1,0,0
39,0,M,Male,0,2,1,1,0
65,1,F,Male,13,36,1,1,0
38,1,M,Male,2,-1,1,1,0
23,0,M,Male,1,0,1,0,0
21,0,F,Male,3,1,1,1,0
27,1,M,Male,5,1,0,0,1
52,0,F,Male,3,-1,1,1,0
61,0,F,Male,7,7,1,1,1
38,0,M,Female,0,1,0,1,0
35,0,M,Male,2,1,1,1,0
29,1,F,Male,0,0,0,1,1
21,1,F,Male,6,13,1,0,1
30,1,F,Male,4,7,1,1,0
70,0,M,Female,20,33,1,0,1
33,0,F,Female,1,1,1,0,1
21,1,F,Male,8,1,1,1,1
49,0,M,Male,0,9,1,0,0
24,0,M,Male,7,0,1,0,1
39,1,M,Female,0,2,1,0,1
23,0,M,Male,0,2,1,1,0
56,1,F,Male,12,2,0,1,1
26,0,F,Male,3,22,1,1,1
32,0,M,Male,2,32,1,0,1
28,1,F,Female,2,24,0,1,1
25,0,M,Male,7,2,1,1,0
44,1,M,Female,9,29,0,1,0
25,1,M,Male,1,8,0,0,0
38,0,F,Male,2,1,1,1,0
45,0,M,Male,0,1,0,0,0
34,1,F,Male,0,0,0,0,1
21,1,F,Male,3,21,1,0,1
20,0,F,Male,2,2,1,1,0
38,0,F,Male,0,0,0,1,0
37,0,F,Male,3,72,1,0,1
19,1,F,Male,0,1,0,0,0
19,1,F,Male,3,1,1,1,0
22,1,F,Male,1,1,1,0,0
22,1,M,Male,5,35,1,1,1
29,0,F,Male,1,0,0,1,0
27,1,M,Female,10,1,1,1,0
32,1,F,Male,5,0,1,0,1
50,0,F,Male,0,27,1,1,1
47,0,F,Male,1,0,1,1,1
26,0,F,Male,0,2,1,0,1
34,0,M,Female,0,1,0,0,1
23,0,M,Male,0,25,0,1,0
34,0,M,Male,0,2,0,0,1
26,0,M,Male,4,3,1,0,1
23,1,F,Male,5,0,1,0,0
26,1,F,Male,0,26,1,0,1
50,0,M,Female,0,-1,0,1,1
24,1,F,Male,1,1,1,0,1
24,1,F,Male,0,30,1,1,0
28,0,F,Male,0,2,0,1,0
69,0,M,Male,2,-1,0,1,1
21,0,F,Male,1,2,1,1,1
30,0,F,Male,0,1,1,0,1
37,1,F,Male,2,2,1,1,0
29,0,F,Male,1,1,0,1,1
33,0,M,Female,3,61,1,0,1
20,0,F,Male,3,113,0,0,1
43,1,F,Male,0,5,0,0,1
24,1,F,Female,1,4,1,0,0
34,1,M,Male,0,1,1,1,1
52,1,M,Male,1,0,1,0,1
28,0,M,Male,0,16,1,1,1
29,0,F,Male,1,1,1,0,0
31,0,F,Male,4,0,0,1,0
32,1,F,Male,0,1,0,1,1
28,1,M,Male,5,0,1,1,1
23,1,M,Male,0,1,0,0,1
23,1,F,Male,7,1,1,1,0
18,0,M,Male,1,2,0,0,1
42,0,M,Female,0,1,1,0,0
61,1,M,Male,2,43,0,0,0
24,1,F,Male,19,1,0,0,1
38,0,M,Female,2,3,0,1,0
31,1,M,Male,4,29,1,1,0
28,0,F,Male,4,6,1,0,1
54,0,M,Male,0,10,0,0,0
29,1,M,Male,16,-1,0,0,1
37,0,F,Female,1,2,0,1,1
30,0,M,Male,1,0,0,0,0
21,1,F,Male,0,1,1,0,0
60,0,F,Female,0,1,0,0,0
31,0,F,Female,3,6,0,1,0
32,0,F,Male,5,1,1,0,0
22,0,M,Male,0,3,1,0,0
20,1,F,Male,4,1,1,0,1
24,1,F,Male,10,-2,1,1,1
26,0,F,Male,1,2,0,1,0
28,0,M,Male,5,33,1,0,1
29,1,F,Male,5,113,1,1,0
25,0,F,Male,6,1,1,1,0
26,1,F,Male,2,28,1,0,1
24,0,M,Female,0,1,0,0,1
22,1,M,Male,5,1,0,1,0
23,1,F,Male,11,0,0,1,0
28,1,M,Female,0,1,0,0,1
17,0,M,Male,1,37,1,1,0
77,0,M,Male,0,0,0,0,1
21,1,F,Male,2,27,1,0,0
26,0,F,Male,7,0,1,0,0
50,1,F,Male,3,4,1,1,0
25,0,F,Male,0,0,0,0,1
22,0,M,Female,1,2,1,1,0
40,0,M,Female,2,1,1,1,0
47,1,F,Male,3,9,1,1,1
34,1,M,Male,6,1,0,0,0
30,1,F,Male,6,52,1,1,1
22,1,F,Male,1,0,1,0,1
33,0,M,Male,0,-1,1,1,0
36,0,M,Male,1,10,1,1,0
38,0,F,Female,2,1,0,0,1
45,1,M,Male,1,1,1,1,0
42,0,F,Female,0,4,0,0,1
24,0,F,Male,0,33,0,0,1
61,0,M,Female,0,1,1,1,0
26,0,F,Male,8,1,1,1,0
24,0,F,Male,2,1,1,1,1
30,0,M,Male,0,4,1,0,0
69,0,F,Male,6,1,0,0,1
23,0,M,Male,0,0,1,1,0
32,0,F,Male,0,2,1,1,1
33,0,M,Male,7,1,0,0,0
34,0,M,Male,2,43,0,1,0
28,1,M,Male,0,1,1,0,1
22,0,M,Female,0,2,1,1,1
40,1,F,Male,11,-1,0,0,0
34,0,M,Male,1,1,1,1,0
39,1,M,Male,5,1,0,1,0
59,0,F,Male,0,1,0,1,0
41,0,M,Male,2,2,1,0,1
20,0,F,Male,3,33,1,1,1
17,1,M,Male,5,1,1,1,1
53,0,M,Female,0,1,0,1,0
20,0,F,Male,2,0,1,1,0
37,1,F,Male,0,18,0,1,1
32,0,M,Male,0,2,1,0,1
44,0,F,Female,2,22,1,1,1
28,1,F,Male,7,3,1,1,0
50,0,F,Male,2,1,1,1,0
27,0,M,Female,1,2,1,1,0
48,0,F,Female,8,0,1,1,1
39,0,F,Male,13,1,1,0,0
29,0,F,Male,0,2,1,1,1
22,1,F,Male,15,0,1,0,1
21,0,M,Male,1,2,1,0,1
30,1,M,Male,5,2,1,0,1
31,0,M,Male,0,2,1,1,0
22,1,M,Male,0,1,0,0,1
22,0,M,Male,0,1,1,1,1
42,0,F,Male,1,1,1,0,1
40,0,F,Male,0,-1,0,1,0
30,1,F,Male,9,5,1,1,0
20,0,F,Male,5,2,0,0,0
45,0,F,Female,7,1,1,1,0
46,1,M,Male,18,1,0,0,0
57,1,F,Male,3,0,1,1,0
33,0,F,Male,8,-1,1,1,1
29,1,F,Male,4,30,1,0,0
29,0,M,Female,0,2,1,1,1
18,0,M,Male,1,2,1,0,1
38,0,M,Male,2,110,0,0,0
40,0,F,Female,1,9,0,1,0
27,0,F,Male,1,2,1,1,0
31,1,F,Male,7,4,0,1,0
50,0,F,Male,0,1,1,1,0
20,1,M,Male,0,1,1,0,1
39,0,M,Male,0,0,0,1,1
47,1,M,Female,0,5,0,0,0
24,0,F,Male,2,2,1,1,1
33,0,M,Female,2,2,1,0,0
20,1,F,Male,0,9,1,0,0
25,1,F,Male,0,24,1,0,1
24,1,F,Male,2,1,0,1,1
27,0,M,Male,0,1,1,1,1
27,0,M,Male,1,2,0,0,0
63,0,F,Male,5,15,1,1,1
32,0,F,Male,1,59,1,1,0
29,0,M,Male,1,2,0,1,0
22,1,F,Male,1,1,0,1,0
32,0,M,Male,0,0,0,1,0
27,0,F,Male,5,1,0,0,1
55,1,M,Male,1,0,0,0,0
21,0,F,Male,0,2,1,0,1
19,1,F,Male,1,1,0,0,0
21,0,F,Male,0,0,1,1,1
34,1,F,Male,19,55,1,1,0
21,1,F,Female,3,22,1,1,0
64,1,F,Female,11,0,0,1,0
63,0,F,Male,3,110,0,1,1
29,1,F,Female,0,1,1,1,1
40,1,F,Male,12,0,0,0,1
54,1,F,Male,11,40,0,0,1
55,0,M,Female,0,1,0,1,0
38,0,F,Male,0,0,0,1,0
31,0,M,Male,5,0,0,0,1
43,0,F,Male,7,0,1,1,1
60,0,F,Male,11,66,0,1,0
25,0,F,Female,0,1,1,1,0
38,0,F,Male,0,0,0,1,1
29,1,F,Male,20,5,1,0,0
52,1,M,Male,1,34,0,0,1
25,1,M,Male,0,1,0,1,0
46,0,M,Male,4,0,1,1,0
22,0,F,Male,2,221,1,1,1
30,0,M,Female,3,6,0,0,1
60,0,F,Male,1,7,1,0,1
60,1,M,Female,14,-1,0,0,1
24,0,M,Female,0,2,0,1,0
21,1,F,Male,4,1,1,0,1
22,0,F,Female,0,3,1,0,1
30,1,M,Male,5,2,0,0,0
54,1,F,Male,20,1,1,0,0
44,1,F,Male,7,0,0,1,0
42,0,M,Female,1,2,1,0,1
38,1,M,Male,2,2,0,0,1
30,1,M,Male,2,23,1,0,1
29,0,M,Female,1,1,1,1,0
23,1,F,Male,10,2,0,1,0
52,1,F,Male,13,1,1,1,1
31,0,F,Female,0,3,1,1,1
22,1,M,Female,0,32,1,0,1
28,0,M,Female,1,6,1,1,1
31,1,F,Female,3,1,1,1,0
41,0,F,Male,1,1,1,1,0
24,1,F,Male,1,1,1,0,0
43,0,M,Male,6,0,0,0,1
54,1,M,Male,2,42,0,0,0
44,0,M,Male,11,1,0,0,1
21,1,F,Male,14,1,0,0,0
29,1,M,Male,5,78,0,1,0
37,0,F,Male,0,1,1,1,1
18,1,M,Male,1,2,0,0,0
48,0,M,Female,0,1,0,0,0
31,0,F,Male,2,2,0,1,1
19,1,F,Male,5,0,0,1,1
21,1,M,Male,1,11,1,0,0
59,0,M,Female,1,-1,0,0,0
52,1,F,Male,8,2,0,0,0
34,0,F,Male,5,0,1,0,1
33,0,M,Male,1,0,0,0,0
69,1,M,Female,5,15,0,1,1
51,0,F,Male,0,0,1,1,0
22,1,M,Female,0,2,0,1,0
38,0,F,Male,6,1,1,0,1
22,0,M,Male,0,1,0,0,1
18,1,M,Female,4,2,0,0,1
44,0,M,Male,3,-1,0,0,0
21,0,F,Male,1,1,1,0,0
50,0,F,Male,1,8,0,0,0
18,1,M,Male,1,9,1,0,0
50,0,M,Female,0,2,0,0,1
29,0,F,Male,0,2,0,1,0
39,0,M,Male,0,0,0,0,1
39,1,F,Male,10,1,1,1,0
21,1,F,Female,0,0,0,1,0
20,1,F,Male,10,2,1,1,0
24,0,M,Male,0,1,1,0,1
33,1,F,Male,16,64,0,1,0
38,1,F,Male,1,1,0,1,0
27,1,F,Male,0,1,0,0,0
31,0,F,Male,1,288,1,1,0
36,0,M,Male,2,0,1,1,1
25,0,F,Male,0,1,1,1,1
32,0,F,Male,3,36,1,0,1
19,0,F,Male,1,2,1,1,0
66,1,M,Male,9,39,1,1,0
25,0,M,Male,1,1,1,0,0
34,1,F,Male,1,2,1,0,0
42,0,M,Male,2,14,0,0,1
25,1,M,Female,2,1,1,1,1
19,0,F,Male,0,3,1,0,1
61,0,F,Male,3,1,1,0,1
19,1,M,Male,1,4,0,0,1
71,0,F,Male,11,90,0,1,1
37,0,M,Male,0,1,1,1,0
50,0,M,Male,7,0,1,0,1
34,1,M,Male,2,54,0,1,1
52,1,F,Male,0,26,1,1,1
46,0,F,Male,1,13,0,1,0
26,0,M,Male,1,8,0,0,1
36,1,M,Female,0,0,0,0,1
25,0,F,Male,0,2,0,1,0
58,0,F,Male,15,0,1,1,0
38,1,M,Male,2,32,0,0,1
54,1,M,Male,0,0,0,1,0
25,1,M,Male,2,2,0,0,1
20,0,F,Male,1,1,1,1,0
27,0,M,Male,2,90,1,0,0
20,1,F,Male,3,19,1,0,1
58,0,F,Male,0,43,0,1,0
35,1,M,Male,0,1,1,1,0
29,0,M,Male,1,2,1,1,0
47,0,M,Female,0,1,0,1,1
27,0,F,Male,8,2,1,1,0
32,0,F,Male,2,27,0,1,0
18,1,F,Male,0,1,1,0,1
67,0,M,Female,0,1,0,0,0
26,1,F,Male,0,1,1,1,1
33,1,F,Male,0,9,1,0,1
50,0,F,Male,2,1,1,0,1
31,0,F,Male,7,1,1,1,0
24,1,F,Male,0,2,0,0,1
28,0,M,Male,1,9,1,0,0
54,0,F,Male,3,5,1,0,0
28,0,F,Male,1,8,0,1,0
21,0,F,Male,13,1,1,0,0
51,1,M,Male,2,0,0,1,0
23,0,M,Female,1,1,1,1,0
27,0,M,Male,0,1,1,1,1
61,0,M,Male,2,2,1,1,0
20,0,M,Male,1,2,0,0,1
46,1,F,Male,10,30,1,0,0
34,0,M,Male,4,1,0,1,0
48,0,F,Male,0,1,0,1,0
51,0,M,Male,3,0,1,1,1
21,1,F,Male,13,1,1,0,1
23,0,F,Male,2,1,1,0,1
23,1,M,Male,0,22,0,0,1
81,0,M,Male,2,1,0,1,0
47,1,F,Male,7,0,1,0,1
34,1,F,Male,0,31,0,0,0
22,0,M,Male,0,1,1,1,1
30,1,M,Male,0,0,0,0,1
23,0,M,Male,0,41,1,0,1
40,0,M,Male,0,23,1,0,1
26,1,M,Male,1,1,1,0,0
49,1,F,Male,0,1,0,0,0
54,1,F,Male,3,55,1,0,1
41,1,M,Male,0,2,0,0,0
22,1,M,Male,2,1,1,1,0
31,0,F,Female,0,2,1,1,0
35,0,M,Female,0,2,1,0,0
30,0,F,Male,2,99,1,0,1
32,0,F,Female,8,9,1,1,0
49,0,M,Male,0,1,1,0,0
49,0,M,Male,0,0,0,0,1
36,0,M,Female,0,1,0,1,0
64,0,F,Male,0,4,0,1,1
27,0,F,Male,5,0,0,0,0
20,1,F,Male,1,1,1,0,0
19,1,F,Male,9,38,1,1,0
23,1,M,Male,0,-1,0,1,0
67,1,F,Male,4,6,1,1,1
41,1,F,Male,3,0,0,1,1
28,1,F,Male,0,1,0,1,0
28,0,F,Male,0,0,1,1,1
26,1,F,Female,3,0,1,1,0
34,0,F,Male,0,3,1,1,1
44,1,M,Male,0,0,0,0,1
18,1,M,Male,5,1,1,0,1
30,1,F,Male,17,45,0,1,1
46,0,M,Male,0,1,0,1,0
35,0,M,Male,0,2,0,0,0
54,1,M,Male,7,26,1,0,1
18,1,F,Male,11,-1,1,0,1
54,0,M,Female,0,1,0,0,0
33,1,F,Male,25,1,1,0,1
38,1,F,Female,7,7,0,1,1
74,0,F,Male,1,1,0,1,1
24,0,F,Male,0,1,0,0,1
27,0,F,Male,0,1,1,0,1
20,1,M,Male,15,9,0,0,1
56,1,F,Male,3,-1,0,0,0
57,0,F,Male,6,1,0,1,0
26,1,F,Female,2,30,1,0,1
52,1,F,Male,3,20,1,0,0
22,0,F,Male,0,0,0,0,1
45,0,F,Male,0,0,0,0,0
39,0,M,Female,0,2,0,1,1
52,1,M,Male,0,1,1,1,0
28,1,F,Male,11,396,1,0,0
23,1,M,Female,0,2,1,1,1
51,0,M,Male,1,8,0,0,0
20,1,F,Male,2,15,1,1,0
26,1,F,Male,7,7,1,0,1
31,0,M,Male,0,1,0,1,0
21,1,F,Male,0,1,1,1,1
28,0,F,Female,1,1,0,0,1
29,1,F,Male,2,22,1,0,1
21,1,F,Male,0,1,1,1,0
53,0,F,Male,0,2,0,1,1
28,0,M,Male,5,2,1,1,0
28,0,M,Male,2,3,0,0,0
37,0,M,Male,0,1,0,0,0
30,0,F,Male,5,1,1,0,1
20,0,M,Male,0,3,0,0,1
22,0,F,Male,5,0,1,1,0
53,0,M,Female,3,1,1,0,1
57,1,F,Male,11,-1,0,1,1
68,1,F,Male,13,34,0,1,1
53,0,F,Female,1,0,1,1,0
24,1,M,Male,5,2,0,0,0
58,1,M,Male,5,68,0,0,1
53,0,F,Female,0,7,1,0,0
25,1,M,Female,2,1,0,1,1
35,1,F,Female,0,2,1,1,0
24,1,F,Male,2,78,1,1,0
60,1,F,Male,0,0,0,1,1
27,0,F,Female,0,2,1,0,1
28,0,M,Female,1,2,0,1,0
21,0,M,Male,3,32,1,0,0
29,0,M,Male,0,1,0,0,0
21,0,M,Female,0,2,1,1,0
19,1,F,Female,13,1,1,1,1
51,1,F,Female,0,8,0,0,1
24,0,M,Female,0,2,1,1,0
27,0,M,Female,4,1,1,0,0
37,1,M,Male,0,37,0,1,1
71,0,M,Female,0,30,0,0,1
81,0,M,Male,0,13,0,1,1
39,1,F,Male,2,17,1,0,1
20,1,M,Female,0,2,0,0,0
67,0,F,Female,5,5,1,1,0
24,0,F,Male,1,1,1,1,0
52,1,M,Male,0,1,1,1,0
47,0,F,Female,0,8,0,0,1
18,1,F,Male,1,23,1,0,0
