"age","two_year_recid","c_charge_degree","sex","priors_count","length_of_stay","race","unrelated_column_one","unrelated_column_two"
28,"0","M","Female",13,92,1,0,0
29,"0","M","Male",5,107,0,1,1
23,"0","M","Male",7,83,0,1,1
58,"1","F","Male",5,9,0,1,1
71,"0","F","Male",9,112,0,0,0
27,"0","F","Male",2,167,0,1,1
70,"0","M","Male",0,196,0,0,1
47,"0","M","Female",0,272,0,0,0
26,"1","M","Male",4,92,1,0,0
32,"1","F","Male",0,265,0,0,0
69,"0","F","Male",4,351,0,1,0
53,"0","F","Male",2,1,0,0,1
51,"0","F","Female",0,6,1,0,1
44,"1","M","Male",10,257,1,1,0
28,"1","M","Female",3,16,0,1,0
21,"1","F","Female",5,22,1,0,0
28,"1","F","Male",10,136,1,1,0
55,"0","F","Female",7,154,1,0,1
26,"0","F","Female",0,176,1,0,1
27,"0","F","Male",4,13,1,1,0
31,"1","F","Male",9,197,0,1,0
35,"1","F","Male",16,163,1,0,1
38,"0","M","Female",1,43,1,0,0
50,"0","M","Male",3,5,1,1,1
24,"1","F","Male",2,47,1,0,0
88,"1","M","Male",7,19,0,0,1
47,"0","F","Female",1,204,1,1,0
36,"1","F","Female",5,253,1,1,0
25,"1","M","Male",1,282,1,0,1
26,"1","M","Male",1,165,1,0,0
22,"1","F","Male",1,1,0,1,1
20,"0","F","Male",3,54,1,1,0
33,"0","F","Male",1,28,0,1,0
27,"1","F","Female",10,192,0,1,0
30,"0","F","Male",2,55,0,0,1
41,"0","M","Male",6,228,0,0,1
41,"1","M","Male",7,3,0,1,0
24,"1","F","Female",7,88,0,0,1
27,"0","F","Female",4,120,1,0,0
29,"0","F","Male",1,154,0,0,1
43,"1","F","Male",9,25,0,1,1
28,"1","F","Male",13,13,1,1,1
32,"1","F","Male",5,86,1,0,1
25,"0","F","Female",1,280,1,0,1
65,"1","F","Male",4,4,1,1,0
25,"0","F","Male",3,105,1,1,1
57,"1","F","Male",29,294,0,0,0
51,"1","M","Male",1,3,1,1,0
21,"0","F","Male",9,81,0,0,0
32,"0","M","Female",3,200,1,0,0
65,"0","M","Male",0,11,0,0,1
34,"1","M","Female",1,2,1,0,1
66,"0","M","Female",0,3,0,1,1
50,"1","F","Male",9,180,1,1,1
21,"0","F","Male",11,330,0,0,1
68,"0","F","Male",2,308,0,1,0
30,"0","M","Male",19,102,1,1,1
27,"1","F","Male",4,277,1,0,0
61,"1","M","Male",0,357,0,0,1
41,"1","F","Male",7,22,0,0,1
27,"0","M","Male",0,120,1,0,0
45,"1","F","Male",4,186,1,1,0
24,"0","F","Female",2,193,1,0,1
65,"0","F","Female",0,36,0,1,0
36,"0","F","Male",8,417,0,0,0
22,"0","F","Male",3,46,1,1,1
22,"1","M","Male",16,99,1,1,1
35,"0","F","Male",1,13,1,1,0
27,"1","F","Male",14,193,1,0,0
31,"0","M","Female",1,237,0,0,1
36,"0","F","Male",0,20,1,0,0
34,"1","M","Male",14,188,1,0,1
50,"0","F","Female",7,43,1,0,1
36,"1","F","Male",7,82,0,1,0
32,"0","M","Male",4,48,1,0,1
51,"1","F","Male",8,91,0,1,1
32,"0","M","Male",11,63,0,1,1
38,"0","F","Male",16,19,1,0,1
18,"0","F","Male",0,82,1,0,1
32,"0","F","Male",0,146,0,1,0
24,"1","F","Male",6,83,1,0,0
56,"0","F","Male",4,41,0,1,0
60,"0","F","Male",2,59,1,1,1
38,"0","F","Female",7,192,0,0,0
31,"0","F","Male",1,54,0,1,0
58,"0","M","Male",0,28,0,1,1
41,"1","F","Male",15,188,1,0,0
55,"1","M","Male",1,128,1,1,1
37,"0","M","Male",1,1,0,1,1
27,"1","F","Male",2,172,1,1,1
30,"1","M","Male",2,14,0,1,1
27,"0","F","Male",0,171,0,1,1
30,"1","F","Male",3,53,1,0,1
48,"0","M","Male",19,79,1,0,1
25,"1","F","Male",7,18,1,1,0
19,"1","M","Female",13,383,1,1,1
50,"1","F","Male",8,70,0,1,1
29,"0","M","Male",4,225,0,0,1
49,"1","F","Male",10,55,1,0,0
25,"0","M","Female",11,226,0,0,1
49,"0","F","Male",1,194,1,1,1
27,"0","F","Female",1,9,0,0,1
32,"1","F","Male",0,98,1,1,1
36,"1","F","Female",13,115,1,1,0
44,"0","F","Female",1,65,0,1,0
22,"0","M","Male",1,153,0,1,1
27,"0","M","Female",15,236,1,1,1
30,"0","F","Male",1,41,0,0,0
38,"1","M","Male",9,140,0,1,0
38,"0","M","Female",0,263,0,0,1
43,"1","F","Male",25,106,1,0,0
32,"0","M","Male",2,145,1,1,0
27,"1","M","Female",9,293,1,0,1
48,"1","F","Male",17,575,1,0,0
29,"1","F","Male",4,231,0,0,1
61,"1","F","Male",32,44,1,1,0
60,"0","M","Male",2,16,0,1,1
36,"0","F","Male",3,258,1,0,0
31,"0","F","Male",2,206,0,1,0
55,"1","F","Male",18,32,0,1,0
31,"0","F","Male",0,14,0,1,1
26,"1","F","Male",16,130,1,0,0
44,"1","M","Male",12,5,1,0,1
28,"0","F","Male",4,123,1,0,0
27,"1","M","Female",4,24,1,0,1
47,"1","F","Male",30,145,1,1,0
37,"1","F","Male",6,82,1,0,1
61,"1","M","Male",2,2,0,0,0
21,"1","F","Male",9,21,1,0,1
56,"1","M","Male",2,13,0,1,1
30,"0","F","Female",1,51,0,0,0
27,"0","M","Male",13,69,0,1,0
29,"0","F","Male",13,265,0,0,1
22,"0","M","Female",0,262,1,1,1
27,"0","M","Female",1,242,0,1,0
31,"0","F","Male",9,111,1,0,0
25,"1","M","Male",5,13,0,1,0
25,"1","M","Male",0,233,1,0,0
28,"0","F","Male",6,12,1,0,1
48,"1","M","Male",11,53,1,1,1
24,"1","M","Female",2,32,1,1,1
33,"1","M","Female",3,5,0,1,1
29,"0","M","Male",19,407,1,1,1
36,"0","M","Male",1,13,0,1,1
43,"0","F","Male",1,14,0,1,1
30,"0","F","Female",3,126,1,0,0
44,"1","F","Male",11,64,0,1,0
48,"0","F","Male",2,3,0,0,0
30,"0","F","Female",2,141,0,1,0
23,"0","F","Male",5,46,1,1,1
25,"1","F","Male",1,209,0,0,1
36,"0","F","Male",2,295,1,0,0
19,"0","F","Male",2,281,0,1,1
28,"0","M","Male",1,146,0,1,1
53,"1","M","Male",6,89,1,0,1
26,"1","F","Female",4,9,0,0,0
28,"1","M","Male",3,6,1,0,1
74,"1","F","Male",5,52,1,0,1
44,"0","F","Male",2,55,0,1,0
29,"1","M","Male",5,145,1,0,1
37,"1","F","Male",35,103,1,0,1
43,"0","F","Male",1,25,0,0,0
20,"1","M","Female",1,29,0,1,1
44,"1","F","Female",2,301,0,0,1
54,"0","M","Male",1,34,0,1,1
32,"1","F","Male",4,302,0,0,1
25,"0","F","Male",0,43,0,0,0
30,"1","F","Male",10,116,1,0,1
25,"0","M","Female",1,110,0,0,1
19,"0","F","Male",2,32,0,0,1
29,"0","M","Female",1,86,0,1,0
28,"1","F","Male",2,345,0,1,0
29,"1","M","Male",3,159,1,1,0
41,"0","M","Male",2,480,0,0,0
52,"1","M","Male",8,189,1,1,0
48,"0","M","Male",9,580,0,1,1
30,"0","F","Male",1,126,0,1,1
70,"0","M","Male",1,59,0,0,1
31,"0","M","Male",4,357,1,1,1
49,"0","M","Male",1,10,0,1,1
25,"0","F","Male",4,43,0,1,0
26,"0","F","Male",7,61,1,1,0
19,"1","F","Male",13,110,1,1,1
36,"0","F","Male",7,51,1,0,1
24,"0","M","Male",18,152,1,1,0
43,"1","M","Male",3,22,0,1,0
83,"0","M","Male",0,7,0,1,0
26,"0","M","Female",0,95,0,1,0
37,"0","M","Female",2,360,0,0,0
42,"1","M","Female",2,93,0,1,0
24,"1","F","Male",8,144,1,0,0
25,"0","M","Female",1,60,0,0,0
25,"0","M","Female",0,173,0,1,0
51,"1","F","Female",19,238,1,0,0
25,"1","F","Male",8,17,1,1,1
25,"1","F","Male",18,186,1,0,1
37,"0","M","Male",20,33,0,0,0
29,"1","M","Male",10,21,0,1,1
53,"1","M","Male",1,242,1,1,1
33,"0","F","Male",1,144,0,1,0
37,"0","M","Male",12,5,1,0,0
40,"1","F","Male",15,290,0,0,1
41,"0","M","Male",19,171,1,0,1
45,"0","F","Male",3,10,0,1,1
24,"0","M","Male",12,143,0,0,1
59,"1","F","Male",1,6,1,1,0
66,"1","F","Male",12,234,0,0,0
19,"1","F","Male",7,121,1,0,1
37,"0","F","Male",4,66,1,0,1
65,"1","F","Male",4,51,1,0,0
37,"0","M","Male",4,23,0,0,1
32,"1","F","Male",3,100,1,1,0
28,"1","F","Female",2,173,1,1,1
72,"1","F","Male",3,99,1,1,0
23,"1","F","Male",0,71,0,1,1
65,"0","M","Female",0,7,0,0,0
36,"0","M","Female",1,80,0,0,0
31,"1","F","Female",11,126,0,1,0
23,"0","F","Male",1,51,0,1,0
32,"0","F","Male",0,248,0,1,0
33,"0","F","Male",1,90,0,1,0
26,"0","F","Male",7,22,0,0,0
28,"0","M","Male",4,402,0,1,0
33,"0","F","Male",0,193,0,1,0
27,"0","M","Male",1,84,1,1,1
24,"0","F","Male",11,88,1,0,1
23,"1","F","Male",12,99,1,1,1
46,"0","F","Male",0,129,1,0,0
56,"1","F","Male",16,319,1,0,0
58,"1","M","Male",32,162,1,1,0
26,"0","F","Female",0,106,1,0,1
39,"1","F","Male",20,178,0,1,1
31,"0","F","Male",12,242,0,1,1
27,"1","F","Male",4,9,1,1,1
28,"1","F","Female",12,30,1,0,0
27,"1","M","Male",6,29,1,0,0
29,"0","M","Male",5,302,0,1,0
22,"0","M","Female",0,23,0,1,0
58,"1","M","Male",2,6,1,1,0
31,"1","F","Male",23,4,1,1,0
39,"0","F","Male",4,95,0,1,1
32,"0","F","Male",11,130,0,0,1
26,"0","M","Male",0,88,0,0,1
66,"0","F","Male",4,178,0,1,1
74,"1","F","Male",25,8,1,1,1
67,"0","M","Male",4,152,0,0,1
33,"0","F","Male",10,22,0,0,0
28,"0","M","Male",8,54,1,1,1
23,"0","F","Male",6,240,0,1,0
34,"1","M","Male",3,15,0,0,1
50,"0","F","Female",1,8,1,1,1
27,"1","M","Male",18,95,1,1,1
42,"0","M","Male",1,452,1,1,0
29,"0","F","Female",4,204,1,1,1
54,"1","F","Male",0,11,0,0,0
53,"0","F","Male",0,296,1,1,0
63,"1","F","Male",9,252,0,0,0
39,"0","M","Male",16,19,1,1,1
22,"1","M","Female",4,323,0,0,0
51,"1","F","Female",4,99,0,1,1
56,"1","F","Male",11,165,0,1,0
25,"0","F","Male",1,81,0,0,1
66,"0","M","Male",0,62,0,0,1
58,"0","F","Male",13,299,1,0,0
19,"1","F","Male",1,414,0,1,1
24,"0","M","Male",8,91,1,0,0
49,"1","F","Male",9,397,1,0,0
50,"0","F","Male",3,294,0,1,0
26,"1","F","Male",1,458,0,0,0
36,"1","F","Female",8,21,1,0,1
34,"1","F","Male",1,6,1,0,0
30,"0","M","Female",9,10,0,0,1
38,"1","F","Male",2,227,1,1,0
25,"0","M","Male",2,26,1,0,0
31,"0","F","Male",2,49,0,1,0
38,"1","F","Male",6,457,1,0,1
39,"0","M","Male",0,49,1,0,1
42,"1","M","Male",30,229,1,0,0
49,"0","F","Male",5,5,0,1,1
40,"0","M","Male",2,41,1,1,0
43,"0","F","Male",14,2,1,1,0
35,"1","F","Male",14,502,0,0,0
18,"1","F","Male",16,114,1,0,1
42,"0","F","Male",13,70,0,0,0
34,"1","F","Male",4,140,1,1,0
46,"1","F","Male",5,187,0,0,1
53,"0","F","Male",13,145,0,1,1
24,"0","M","Female",2,406,0,0,1
52,"1","M","Male",1,11,0,0,1
20,"1","F","Male",0,24,0,0,0
24,"1","M","Male",5,1,1,1,0
27,"0","F","Male",3,224,1,0,0
45,"1","M","Male",1,280,0,0,0
35,"0","F","Male",21,32,1,1,0
48,"0","F","Male",3,10,1,0,1
30,"1","F","Male",13,34,1,1,1
34,"0","M","Male",1,237,1,0,1
26,"1","F","Male",18,16,1,1,0
20,"1","M","Male",2,18,1,0,1
22,"1","F","Male",13,431,1,1,0
18,"1","M","Male",7,30,1,1,1
54,"1","F","Male",21,40,1,0,0
66,"0","F","Male",10,2,1,1,1
40,"0","F","Female",7,321,1,0,0
31,"0","M","Female",0,255,1,1,0
31,"1","F","Male",5,76,1,1,0
70,"1","M","Male",2,220,0,0,0
45,"1","F","Female",8,230,0,0,1
30,"0","F","Male",11,33,0,1,0
69,"0","M","Male",4,2,1,0,0
29,"1","M","Male",2,243,0,1,1
76,"0","M","Male",1,1,0,1,0
18,"1","F","Male",16,171,0,1,1
66,"0","M","Male",1,129,0,0,1
22,"1","F","Female",9,165,1,1,0
30,"0","M","Female",6,109,1,0,0
25,"1","F","Male",6,294,0,1,1
34,"0","M","Male",2,4,0,0,0
32,"0","M","Male",1,151,0,1,1
33,"1","M","Male",1,0,1,1,1
35,"0","M","Male",9,80,1,1,1
44,"1","F","Male",11,100,1,1,0
33,"0","M","Male",2,48,1,1,0
28,"1","M","Male",5,134,1,0,0
22,"1","F","Male",15,339,1,1,1
35,"1","F","Male",7,109,1,0,0
42,"0","F","Male",8,3,1,1,0
21,"1","F","Female",7,58,1,1,0
30,"1","F","Male",1,105,0,0,1
24,"0","M","Female",0,64,0,1,0
27,"1","F","Male",8,170,1,1,0
43,"1","F","Female",5,100,0,1,0
30,"0","F","Male",12,168,1,0,0
38,"1","F","Male",19,29,1,1,0
52,"1","F","Male",34,391,1,0,0
24,"0","F","Male",7,379,1,1,1
25,"0","F","Male",2,141,1,0,0
51,"1","F","Female",2,187,0,1,1
38,"1","F","Male",2,18,1,0,0
36,"1","M","Male",4,143,1,1,1
47,"0","M","Male",7,259,1,0,1
43,"0","F","Male",11,227,1,1,0
32,"1","F","Male",1,13,1,0,1
23,"1","F","Female",2,278,1,1,1
45,"1","F","Male",1,16,0,0,1
57,"1","F","Male",13,41,0,1,1
76,"0","M","Male",1,10,0,0,0
66,"0","M","Male",1,2,0,1,1
31,"1","M","Male",5,532,0,1,1
28,"1","F","Male",1,21,1,0,0
31,"1","F","Female",3,111,0,1,0
30,"0","F","Male",3,93,0,0,0
34,"0","F","Male",0,494,0,1,0
32,"0","M","Male",0,177,0,1,1
36,"1","M","Male",4,61,1,0,0
38,"1","M","Male",14,307,1,0,1
54,"0","F","Male",10,260,0,0,0
53,"0","F","Male",1,20,0,0,0
55,"0","M","Female",0,241,0,0,1
60,"1","F","Male",3,1,0,1,1
26,"0","M","Male",17,52,0,1,1
27,"1","F","Male",8,7,0,0,1
23,"0","F","Male",1,123,1,0,1
22,"0","F","Male",8,137,1,1,1
27,"0","F","Male",5,6,1,0,1
24,"1","F","Female",11,15,1,0,1
33,"0","M","Male",13,5,0,1,1
55,"0","F","Male",2,2,1,1,1
28,"1","F","Male",1,13,0,0,1
48,"0","M","Male",3,4,1,1,0
47,"0","M","Male",2,13,1,1,0
66,"1","F","Male",11,26,1,0,0
27,"0","M","Male",12,27,0,0,1
45,"1","M","Female",8,181,0,0,1
28,"1","F","Male",17,108,1,1,0
50,"0","M","Male",0,19,1,1,1
26,"1","F","Male",12,66,1,0,1
19,"0","M","Female",2,43,0,0,0
25,"1","F","Male",4,2,1,1,1
33,"0","F","Male",0,86,0,1,1
30,"1","M","Male",14,85,1,0,1
44,"1","F","Male",17,10,0,0,1
25,"1","F","Male",7,137,1,0,0
57,"1","F","Male",2,239,0,0,0
35,"1","M","Male",3,166,1,0,0
52,"0","F","Male",3,0,1,1,1
37,"0","M","Male",1,159,0,1,0
43,"1","F","Male",13,55,1,0,0
49,"0","M","Male",2,15,0,0,0
35,"1","F","Male",9,80,1,0,1
76,"1","F","Male",6,257,1,0,1
78,"0","M","Male",14,274,0,1,1
46,"0","M","Male",2,40,1,0,1
63,"0","F","Male",2,29,0,0,0
21,"1","F","Male",14,31,0,0,1
74,"1","M","Male",7,36,0,1,1
69,"0","M","Male",1,53,0,0,1
32,"0","F","Male",6,130,1,1,0
21,"0","F","Male",2,29,0,1,0
59,"0","F","Male",6,229,1,0,1
64,"0","F","Male",0,8,0,0,0
33,"0","M","Male",6,60,0,1,0
57,"0","F","Male",3,45,0,0,0
33,"0","M","Female",2,2,1,1,1
54,"0","M","Male",3,20,1,1,1
56,"1","F","Male",2,41,1,0,0
47,"1","F","Female",10,54,0,1,1
59,"1","M","Male",0,1,0,0,0
32,"1","F","Female",3,32,1,1,0
40,"1","F","Male",4,36,0,0,1
42,"1","M","Male",3,4,1,1,0
63,"0","F","Female",22,97,0,0,0
37,"1","M","Male",13,148,0,0,1
24,"1","F","Male",2,8,0,1,1
29,"0","F","Male",14,70,0,0,1
37,"0","M","Male",1,84,1,0,0
33,"0","F","Male",0,310,0,1,0
32,"0","M","Male",6,26,1,0,0
36,"0","M","Male",5,13,1,1,0
54,"0","F","Male",0,4,0,1,0
43,"1","F","Male",16,500,0,0,1
74,"0","F","Male",1,25,0,1,1
37,"1","F","Male",13,45,0,0,0
55,"0","M","Female",2,27,0,0,1
19,"0","F","Male",2,18,1,1,0
37,"0","F","Male",0,20,0,0,0
25,"0","M","Male",9,48,0,1,1
22,"1","F","Male",4,34,1,1,1
29,"0","F","Male",3,168,0,0,1
33,"0","F","Male",0,265,0,1,0
28,"0","M","Male",2,26,1,1,1
22,"0","F","Male",7,153,0,0,1
18,"1","F","Male",2,159,1,0,1
61,"1","M","Male",1,57,1,0,0
32,"1","F","Male",14,76,1,0,0
35,"1","F","Male",4,80,1,0,0
42,"1","F","Male",13,42,0,0,0
25,"1","F","Male",10,198,0,1,1
27,"0","F","Male",16,63,1,1,0
28,"0","M","Male",3,111,0,1,0
46,"0","F","Male",2,23,0,0,0
64,"0","M","Male",18,34,1,0,1
55,"1","M","Male",0,205,0,1,1
22,"1","F","Male",4,186,0,0,1
58,"1","F","Male",21,180,1,1,0
56,"0","F","Male",1,23,0,1,0
52,"0","F","Female",2,13,0,0,1
60,"0","M","Male",0,12,0,1,0
20,"1","F","Female",2,214,1,1,0
39,"0","F","Male",1,6,0,0,0
47,"0","F","Male",1,84,1,1,0
43,"1","F","Male",26,4,1,0,1
22,"0","F","Male",3,133,1,1,0
28,"1","F","Male",22,139,1,0,0
35,"1","M","Male",3,1,1,0,1
39,"1","F","Male",8,71,1,1,1
62,"0","M","Male",2,18,0,1,1
35,"0","F","Male",15,11,1,0,0
38,"0","M","Male",0,22,0,1,1
37,"0","F","Female",2,56,1,1,1
62,"0","M","Male",11,51,0,0,0
32,"0","M","Female",1,239,0,0,0
32,"1","M","Male",20,307,1,0,1
41,"0","F","Male",1,25,1,0,0
42,"1","F","Male",3,16,0,0,1
23,"0","F","Female",1,193,1,0,1
27,"1","F","Male",10,210,1,1,0
54,"0","F","Male",3,28,0,0,0
34,"0","M","Male",11,48,0,1,1
27,"1","F","Male",13,97,0,1,0
72,"1","F","Male",7,24,1,0,1
20,"1","F","Female",8,109,1,1,0
29,"0","F","Male",7,60,1,0,1
31,"0","F","Male",6,103,1,0,1
48,"1","F","Male",5,-1,1,1,0
34,"1","F","Male",2,450,0,0,0
53,"0","F","Male",9,545,1,0,1
31,"0","F","Female",19,62,0,1,0
48,"0","F","Male",4,5,1,0,1
34,"0","M","Male",1,147,0,0,1
18,"0","M","Male",10,1,1,0,1
29,"0","M","Female",2,161,1,0,1
23,"1","F","Male",1,471,1,1,1
26,"1","F","Male",18,85,1,0,1
39,"1","M","Female",1,138,0,0,0
42,"1","F","Male",6,27,1,1,0
26,"1","M","Male",4,125,1,1,1
61,"1","F","Male",3,17,0,0,1
31,"1","F","Male",3,83,0,0,0
29,"1","M","Male",3,201,0,1,0
24,"0","F","Male",5,224,1,1,1
21,"1","F","Male",15,7,1,0,1
30,"1","F","Male",10,113,0,0,0
27,"1","F","Male",11,119,1,1,1
25,"1","F","Male",19,453,0,1,0
48,"0","M","Male",1,8,0,0,0
50,"0","M","Female",1,0,1,0,1
33,"0","M","Male",1,88,0,0,0
24,"0","M","Male",0,198,1,1,1
42,"1","F","Male",5,365,1,0,0
24,"0","F","Male",1,153,0,0,1
51,"1","F","Male",19,469,0,0,1
31,"0","F","Female",1,166,0,0,0
40,"0","M","Male",1,244,0,1,0
20,"0","F","Male",3,5,1,0,0
31,"1","M","Male",1,273,0,0,1
39,"1","M","Female",22,13,1,0,1
28,"0","F","Female",0,45,0,0,1
48,"1","F","Male",8,5,1,0,1
37,"1","F","Male",5,119,1,1,0
61,"1","F","Male",1,36,0,0,1
41,"0","F","Female",4,18,0,1,0
28,"1","F","Male",13,11,1,1,1
60,"1","F","Male",1,12,1,1,1
39,"0","F","Female",0,48,0,0,0
42,"0","M","Female",2,-1,1,1,0
59,"0","M","Female",1,143,0,0,1
28,"1","F","Male",5,35,1,0,1
33,"1","F","Male",27,87,1,1,1
70,"1","F","Male",16,237,1,1,1
22,"0","F","Male",18,118,0,1,1
67,"1","M","Male",3,19,0,1,0
54,"0","M","Male",7,288,0,1,1
67,"1","F","Male",11,105,1,0,0
24,"0","M","Male",9,118,1,0,1
26,"1","F","Male",14,474,0,0,1
71,"1","F","Male",21,62,1,0,0
22,"1","M","Male",3,172,1,1,0
38,"0","M","Male",1,198,1,1,1
63,"0","M","Male",2,27,0,0,1
52,"0","M","Female",6,93,0,1,1
23,"0","M","Male",7,305,0,1,1
40,"1","F","Male",2,196,1,0,1
55,"1","M","Male",0,26,1,0,0
22,"1","F","Male",7,143,1,1,0
52,"0","F","Male",1,133,1,0,0
28,"1","F","Male",17,158,0,1,0
24,"1","F","Male",0,114,1,0,1
30,"1","M","Female",5,81,1,1,0
37,"0","F","Male",5,75,0,0,0
28,"0","F","Male",3,41,0,1,0
33,"1","F","Male",5,41,0,1,0
50,"1","F","Male",13,55,1,1,0
28,"0","M","Male",9,4,1,1,1
57,"0","F","Male",2,2,1,1,1
36,"1","M","Male",2,378,0,1,0
19,"1","F","Male",0,178,1,1,0
60,"1","F","Male",17,33,0,0,0
20,"0","F","Male",4,135,0,0,1
25,"0","F","Male",2,50,1,0,1
33,"1","M","Male",12,54,1,0,1
34,"1","M","Male",0,42,1,1,0
74,"1","M","Male",0,9,0,0,1
31,"0","M","Male",2,371,0,0,1
45,"1","F","Male",11,141,1,1,1
22,"1","M","Male",3,175,1,0,0
43,"0","F","Male",22,313,1,1,0
27,"1","M","Male",0,23,0,1,0
26,"0","F","Male",3,161,1,1,1
56,"1","F","Male",3,9,1,0,1
48,"0","F","Male",0,243,0,0,0
48,"0","F","Male",1,169,1,1,1
47,"0","F","Male",0,19,0,0,0
49,"1","F","Female",2,101,0,0,0
71,"0","F","Male",9,261,1,0,0
33,"0","M","Male",3,25,1,0,0
19,"0","F","Male",16,88,1,1,0
40,"0","M","Female",5,197,1,0,1
54,"1","M","Male",20,48,0,0,1
20,"0","M","Male",2,209,0,1,0
40,"0","M","Male",3,319,0,1,1
35,"1","F","Male",8,149,1,1,0
27,"1","F","Male",8,90,0,0,1
60,"0","F","Male",0,35,0,0,0
27,"0","F","Female",4,9,1,1,0
35,"1","M","Male",4,3,1,0,1
28,"1","F","Male",17,325,0,1,0
32,"0","F","Female",2,210,1,1,1
40,"1","M","Male",2,2,0,1,0
45,"1","F","Male",8,33,1,0,0
30,"1","M","Male",12,370,1,1,1
19,"0","M","Male",2,31,0,1,0
20,"1","M","Male",1,228,1,1,0
39,"1","M","Male",12,168,0,0,0
25,"0","F","Male",19,5,1,1,0
33,"0","M","Male",2,31,0,0,0
34,"0","M","Male",6,75,1,1,0
36,"1","F","Male",1,14,0,0,1
29,"0","M","Female",1,6,0,0,0
54,"0","F","Male",20,287,1,1,0
44,"0","M","Male",16,20,1,1,0
25,"0","M","Male",3,216,0,1,0
22,"1","F","Male",12,144,1,0,0
30,"1","F","Male",6,98,0,1,1
37,"1","M","Male",16,225,0,1,0
36,"0","F","Male",7,51,0,1,1
29,"0","M","Female",2,40,0,1,0
57,"1","F","Male",14,406,1,0,1
40,"0","F","Male",1,23,0,1,0
37,"1","F","Female",3,56,1,0,0
29,"0","F","Male",3,49,0,0,1
34,"0","M","Male",9,88,1,1,1
33,"1","F","Male",13,79,0,0,1
39,"0","F","Male",5,396,1,1,1
41,"0","F","Male",4,219,1,0,0
22,"1","F","Female",6,146,0,1,1
35,"0","F","Male",23,77,1,0,1
38,"1","M","Male",14,208,0,1,0
28,"0","F","Male",3,148,0,0,0
36,"1","F","Male",29,8,0,0,0
71,"0","M","Female",0,5,0,0,1
73,"0","F","Male",22,210,1,0,0
52,"0","M","Female",9,26,1,0,1
52,"1","F","Male",9,29,0,1,0
20,"0","M","Male",5,89,0,1,0
53,"0","F","Male",4,4,0,1,1
24,"1","M","Male",0,61,0,0,0
63,"0","M","Male",1,187,0,0,1
24,"0","M","Female",1,29,0,1,0
79,"0","F","Male",26,5,1,0,1
39,"0","F","Male",18,30,1,0,0
35,"1","F","Female",3,309,1,1,0
35,"1","M","Male",5,327,0,1,1
20,"0","M","Male",5,11,0,1,0
23,"1","F","Male",1,16,0,1,1
34,"0","F","Male",0,20,1,0,0
57,"0","F","Male",10,100,1,1,1
35,"1","F","Male",3,142,1,1,0
20,"1","F","Male",13,210,1,1,1
36,"1","F","Male",18,102,1,1,0
28,"1","F","Male",0,92,1,1,1
27,"1","F","Male",2,28,1,0,0
44,"0","F","Male",7,397,1,0,0
31,"0","F","Male",0,70,0,1,1
36,"0","F","Male",5,20,1,1,0
19,"1","M","Male",15,218,0,0,1
27,"0","M","Male",12,32,1,1,0
27,"0","M","Male",2,84,1,1,1
27,"1","F","Male",13,260,1,0,1
29,"0","M","Female",1,44,1,0,0
23,"1","F","Male",3,10,1,1,1
25,"0","M","Male",3,16,1,1,0
28,"1","F","Male",21,29,1,0,1
66,"0","F","Male",2,124,0,0,1
43,"1","F","Male",6,11,0,1,1
53,"0","F","Male",1,21,0,0,1
35,"0","M","Male",3,112,1,1,1
49,"1","M","Male",16,68,1,1,1
48,"1","M","Male",6,21,0,0,0
20,"1","F","Male",11,194,0,0,0
35,"1","F","Male",1,330,0,0,0
42,"0","M","Female",0,59,1,0,0
53,"1","M","Male",4,23,0,0,1
45,"0","M","Male",1,464,1,0,1
31,"0","F","Male",0,109,0,1,0
29,"1","F","Male",13,124,1,0,1
66,"0","M","Male",0,6,0,1,0
25,"0","M","Male",0,138,1,0,1
30,"0","M","Female",0,174,0,1,1
28,"1","M","Male",16,121,1,0,1
18,"0","F","Male",9,80,1,1,1
59,"0","F","Female",1,463,0,1,0
30,"1","F","Male",33,67,1,1,1
49,"1","F","Male",10,119,0,1,1
55,"0","F","Male",1,0,0,0,1
47,"1","F","Male",27,78,1,0,1
55,"1","F","Male",2,13,0,1,0
38,"1","F","Male",4,25,0,1,1
31,"0","M","Male",1,20,0,0,0
56,"1","M","Male",4,19,1,1,1
20,"1","F","Male",13,505,1,1,1
25,"0","F","Male",4,37,0,0,1
26,"0","F","Male",13,46,1,1,1
39,"0","F","Male",2,0,1,0,0
24,"0","F","Male",5,258,1,0,0
42,"0","M","Male",1,14,0,1,0
32,"1","M","Female",0,155,0,1,0
54,"1","M","Male",3,48,1,1,0
39,"1","F","Male",2,119,0,0,0
22,"1","M","Male",3,11,1,0,1
40,"0","F","Female",1,5,1,0,0
37,"1","F","Male",6,122,1,0,1
21,"1","F","Male",20,35,1,1,1
45,"0","F","Female",1,24,0,0,0
18,"0","F","Male",13,24,0,1,1
55,"0","F","Male",2,5,0,0,0
35,"0","F","Female",1,45,1,0,0
47,"0","F","Female",2,33,0,0,0
35,"0","F","Male",11,53,1,0,0
27,"1","F","Male",8,115,1,0,0
41,"1","F","Male",10,26,0,1,1
58,"1","F","Male",7,137,0,0,0
62,"0","F","Male",1,7,0,0,0
23,"0","M","Female",1,266,1,0,0
47,"0","M","Male",7,145,0,1,1
62,"1","F","Male",21,137,1,0,1
41,"1","F","Male",1,163,0,0,0
